"","yrrac","yrrdc","a40","a45","a50","a55","a60","a65","a70","a75","a80","a85","Years","Female","Complex","Home","Ltcare","Oplace","Black","cell"
"1101",-1.99510039324608,-2.50348303536094,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,0,1,1,111
"1102",-1.83413869219692,-2.17603734411678,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,0,1,1,111
"1103",-1.8913893101769,-2.30701969006191,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,1,1,111
"1104",-1.86367205081834,-2.29211379312675,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,1,1,111
"1105",-1.9568392195875,-2.67080602792984,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,111
"1106",-1.976063187226,-2.3293081631348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,111
"1107",-1.95551637086075,-2.24934057847523,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,111
"1108",-2.07317192866624,-2.57979586557853,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,111
"1109",-2.0427932745241,-2.45740000399817,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,111
"1110",-1.76634975370269,-2.03563891902144,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,111
"1111",-2.54770755102703,-3.24085473158698,0,0,0,1,0,0,0,0,0,0,-5,1,0,0,0,1,1,112
"1112",-2.16714712209894,-2.78037086268184,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,0,1,1,112
"1113",-1.77252810730017,-2.36876699987535,0,0,0,1,0,0,0,0,0,0,-3,1,0,0,0,1,1,112
"1114",-2.43611648561857,-3.13549421592915,0,0,0,1,0,0,0,0,0,0,-2,1,0,0,0,1,1,112
"1115",-2.49281182929511,-3.42994679494814,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,112
"1116",-2.24149740101421,-2.80537854506277,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,112
"1117",-2.06727100605958,-2.70805020110221,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,112
"1118",-1.94193400067567,-2.57301391729827,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,112
"1119",-2.66056353483622,-3.31115110097737,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,112
"1120",-2.20949466992803,-2.94133820148819,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,1,112
"1121",-0.774290647603274,-2.54872032445906,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,0,0,0,113
"1122",-0.755532175906541,-2.52909294207667,0,0,0,1,0,0,0,0,0,0,-4,0,1,0,0,0,0,113
"1123",-0.773134246123519,-2.48736329132223,0,0,0,1,0,0,0,0,0,0,-3,0,1,0,0,0,0,113
"1124",-0.767932566024399,-2.55141813042357,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,0,0,113
"1125",-0.744780524614816,-2.43395804432211,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,113
"1126",-0.823668484877146,-2.46746875530933,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,113
"1127",-0.847095492684398,-2.52363554621506,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,113
"1128",-0.831557675523586,-2.43038544022283,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,113
"1129",-0.839436316176292,-2.3716668494195,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,113
"1130",-0.808184250883582,-2.30936831754215,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,113
"1131",-0.68615725567755,-2.61455655222428,0,0,0,1,0,0,0,0,0,0,-5,1,1,0,0,0,0,114
"1132",-0.651277122571534,-2.47658398693378,0,0,0,1,0,0,0,0,0,0,-4,1,1,0,0,0,0,114
"1133",-0.640134085754875,-2.44088902950911,0,0,0,1,0,0,0,0,0,0,-3,1,1,0,0,0,0,114
"1134",-0.645053495104371,-2.33331910743636,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,0,0,114
"1135",-0.598824304553739,-2.297877057872,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,0,114
"1136",-0.717408902409867,-2.37074166922005,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,114
"1137",-0.777993191155598,-2.37618899421651,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,114
"1138",-0.742920212409456,-2.33114396657574,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,114
"1139",-0.714350941175586,-2.24857658128757,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,114
"1140",-0.707764672093962,-2.20243649422273,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,114
"1141",-0.66434201071524,-2.00148000021012,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,0,0,1,115
"1142",-0.668299123951606,-1.91142397298414,0,0,0,1,0,0,0,0,0,0,-4,0,1,0,0,0,1,115
"1143",-0.661975825657006,-1.91058820193675,0,0,0,1,0,0,0,0,0,0,-3,0,1,0,0,0,1,115
"1144",-0.661914973832869,-2.09404034110099,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,0,1,115
"1145",-0.6653897755954,-1.99030758495989,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,1,115
"1146",-0.687982546743104,-1.8019636394023,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,115
"1147",-0.747763927877846,-2.07591972234804,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,115
"1148",-0.738108743380622,-2.10716905796536,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,115
"1149",-0.739204982181525,-2.00170457632366,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,115
"1150",-0.734486767611419,-1.94728945961882,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,115
"1151",-0.76059776744678,-2.35451270392681,0,0,0,1,0,0,0,0,0,0,-5,1,1,0,0,0,1,116
"1152",-0.735192915799917,-2.35886592889264,0,0,0,1,0,0,0,0,0,0,-4,1,1,0,0,0,1,116
"1153",-0.71449136812063,-2.25863825343318,0,0,0,1,0,0,0,0,0,0,-3,1,1,0,0,0,1,116
"1154",-0.749955098444534,-2.33764175616597,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,0,1,116
"1155",-0.70181503207762,-2.31100028991933,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,1,116
"1156",-0.764788058133636,-2.18122423598978,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,116
"1157",-0.811982394801132,-2.28190766456626,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,116
"1158",-0.809543830301769,-2.20281118404486,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,116
"1159",-0.839542646430738,-2.31155376297681,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,1,116
"1160",-0.808917526847328,-2.15444197261658,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,1,116
"1161",-0.589986885811721,-2.18874995034525,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,1,0,0,117
"1162",-0.542808669619042,-2.20855614334577,0,0,0,1,0,0,0,0,0,0,-4,0,1,0,1,0,0,117
"1163",-0.644828603289138,-2.30637536916783,0,0,0,1,0,0,0,0,0,0,-3,0,1,0,1,0,0,117
"1164",-0.677163888785134,-2.437365705019,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,1,0,0,117
"1165",-0.647706787162172,-2.66449222676308,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,1,0,0,117
"1166",-0.775275394724503,-2.44408465526775,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,117
"1167",-0.774804614888219,-2.55128171873287,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,117
"1168",-0.855288068846726,-2.50659947439926,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,117
"1169",-0.801713561111405,-2.56691980144884,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,117
"1170",-0.775942298328427,-2.48127688173742,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,117
"1171",-0.806662508477998,-2.7920411481666,0,0,0,1,0,0,0,0,0,0,-5,1,1,0,1,0,0,118
"1172",-0.66589753811257,-2.65516073718184,0,0,0,1,0,0,0,0,0,0,-4,1,1,0,1,0,0,118
"1173",-0.644231380357934,-2.59804930588788,0,0,0,1,0,0,0,0,0,0,-3,1,1,0,1,0,0,118
"1174",-0.740172119204808,-2.83321334405622,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,1,0,0,118
"1175",-0.666179254132438,-2.8530683973662,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,1,0,0,118
"1176",-0.775348317735392,-2.49429639013784,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,118
"1177",-0.814360751313118,-2.84274370890691,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,118
"1178",-0.776761320601079,-2.52055398851824,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,118
"1179",-0.782888613375596,-2.43665981624862,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,118
"1180",-0.878699757935346,-2.44110402712961,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,0,0,118
"1181",-0.61467556511845,-1.79769420474787,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,1,0,1,119
"1182",-0.624154309072994,-1.74919985480926,0,0,0,1,0,0,0,0,0,0,-4,0,1,0,1,0,1,119
"1183",-0.62355388876075,-1.95118720615616,0,0,0,1,0,0,0,0,0,0,-3,0,1,0,1,0,1,119
"1184",-0.674098985589251,-2.29141179239592,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,1,0,1,119
"1185",-0.609599610289503,-2.30733569575264,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,1,0,1,119
"1186",-0.661144449473772,-2.02717311313408,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,119
"1187",-0.802346472524937,-2.4672070726886,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,119
"1188",-0.841425852909981,-2.4567357728213,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,119
"1189",-0.844118207469824,-2.07564647071128,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,1,119
"1190",-0.816136624406903,-2.186413661232,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,1,119
"1191",-0.739667196194838,-2.82477447541035,0,0,0,1,0,0,0,0,0,0,-5,1,1,0,1,0,1,120
"1192",-0.84078317936601,-3.14271446390264,0,0,0,1,0,0,0,0,0,0,-4,1,1,0,1,0,1,120
"1193",-0.799253686554493,-2.58021682959233,0,0,0,1,0,0,0,0,0,0,-3,1,1,0,1,0,1,120
"1194",-0.824916458191069,-3.00991690854595,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,1,0,1,120
"1195",-0.835027767795389,-2.3150076129926,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,1,0,1,120
"1196",-0.997002112257327,-2.41718847573305,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,120
"1197",-0.730887508542792,-2.47730205040278,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,120
"1198",-1.08968365792381,-3.34739467566918,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,120
"1199",-0.953781340789654,-3.13549421592915,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,1,120
"1200",-0.86094063679099,-2.67906266422896,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,0,1,120
"1201",-1.22937832776136,-3.3126173768999,0,0,0,1,0,0,0,0,0,0,-5,0,1,1,0,0,0,121
"1202",-1.23840152399214,-3.26079721483176,0,0,0,1,0,0,0,0,0,0,-4,0,1,1,0,0,0,121
"1203",-1.25601676746153,-3.42367023751421,0,0,0,1,0,0,0,0,0,0,-3,0,1,1,0,0,0,121
"1204",-1.28041449982588,-3.72397077392521,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,0,0,0,121
"1205",-1.31176403220922,-3.88882261225771,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,0,121
"1206",-1.46204963296835,-3.69640917402204,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,121
"1207",-1.49822416079456,-3.99505386793135,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,121
"1208",-1.50653357753548,-3.73716823948119,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,121
"1209",-1.47178812264209,-3.66744603351119,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,121
"1210",-1.52788145457663,-3.52995119274689,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,121
"1211",-1.19279950372781,-4.11787505963229,0,0,0,1,0,0,0,0,0,0,-5,1,1,1,0,0,0,122
"1212",-1.12986483217221,-3.80666248977032,0,0,0,1,0,0,0,0,0,0,-4,1,1,1,0,0,0,122
"1213",-1.19260048199551,-3.83810732247798,0,0,0,1,0,0,0,0,0,0,-3,1,1,1,0,0,0,122
"1214",-1.18412004384699,-3.86728711158675,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,0,122
"1215",-1.16588546927553,-3.84186327266527,0,0,0,1,0,0,0,0,0,0,-1,1,1,1,0,0,0,122
"1216",-1.37171920431692,-3.66356164612965,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,122
"1217",-1.43009132381207,-3.86115067505439,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,122
"1218",-1.41627194262602,-4.01659251064527,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,122
"1219",-1.38561106761876,-3.74195394810843,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,122
"1220",-1.40642823002304,-3.88103945990818,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,0,0,122
"1221",-1.14126267601848,-2.67057508993566,0,0,0,1,0,0,0,0,0,0,-5,0,1,1,0,0,1,123
"1222",-1.16244434562935,-2.8729800151843,0,0,0,1,0,0,0,0,0,0,-4,0,1,1,0,0,1,123
"1223",-1.10793202061691,-2.96320908184843,0,0,0,1,0,0,0,0,0,0,-3,0,1,1,0,0,1,123
"1224",-1.39145344392992,-3.32086223357127,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,0,0,1,123
"1225",-1.27629346590556,-3.25634675629769,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,1,123
"1226",-1.33048951995107,-3.44201937618241,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,123
"1227",-1.47942283521233,-4.08260930600368,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,123
"1228",-1.39237340719627,-3.79115830323435,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,123
"1229",-1.37268870906411,-3.04452243772342,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,123
"1230",-1.26120731877092,-3.08810559368501,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,1,123
"1231",-1.37593157408434,-3.78134468178603,0,0,0,1,0,0,0,0,0,0,-5,1,1,1,0,0,1,124
"1232",-1.26965745739413,-3.95124371858143,0,0,0,1,0,0,0,0,0,0,-4,1,1,1,0,0,1,124
"1233",-1.31895078905471,-3.93671561801852,0,0,0,1,0,0,0,0,0,0,-3,1,1,1,0,0,1,124
"1234",-1.42524544770433,-3.6988297849671,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,1,124
"1235",-1.25613186556147,-3.54095932403731,0,0,0,1,0,0,0,0,0,0,-1,1,1,1,0,0,1,124
"1236",-1.38381604510542,-3.04731964234448,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,124
"1237",-1.5544902156502,-3.67284245520412,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,124
"1238",-1.58045037556085,-3.77276093809464,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,1,124
"1239",-1.5535171225145,-3.86911550441687,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,1,124
"1240",-1.54686467198148,-3.59339068693526,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,0,1,124
"1241",-1.53931061087654,-3.60056853178222,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,0,1,0,125
"1242",-1.42564738732605,-3.31418600467253,0,0,0,1,0,0,0,0,0,0,-4,0,1,0,0,1,0,125
"1243",-1.41627519333183,-3.39127174186219,0,0,0,1,0,0,0,0,0,0,-3,0,1,0,0,1,0,125
"1244",-1.5199710920195,-3.8286413964891,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,1,0,125
"1245",-1.47445267899135,-4.14086457785699,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,1,0,125
"1246",-1.43764370774814,-3.48989815207881,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,125
"1247",-1.53758380866612,-3.2569303571313,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,125
"1248",-1.56749922321377,-3.63184890933624,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,125
"1249",-1.48819143918746,-3.36830951481732,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,125
"1250",-1.4036205949258,-3.37933858784966,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,125
"1251",-1.15314516768836,-3.09751496786393,0,0,0,1,0,0,0,0,0,0,-5,1,1,0,0,1,0,126
"1252",-1.31746530321345,-3.39282913199164,0,0,0,1,0,0,0,0,0,0,-4,1,1,0,0,1,0,126
"1253",-1.30405626288292,-3.63495111208838,0,0,0,1,0,0,0,0,0,0,-3,1,1,0,0,1,0,126
"1254",-1.22266493733809,-3.67630067190708,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,1,0,126
"1255",-1.23141878093468,-3.22172889385061,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,0,1,0,126
"1256",-1.49529991095505,-4.45434729625351,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,126
"1257",-1.27432068957035,-3.8286413964891,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,126
"1258",-1.48556843072131,-4.04555439805267,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,126
"1259",-1.33211862701787,-3.54095932403731,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,126
"1260",-1.27643790152364,-3.26415104693019,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,1,0,126
"1261",-1.37118072330984,-3.77849161280362,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,0,1,1,127
"1262",-1.25502797512622,-3.00678210974058,0,0,0,1,0,0,0,0,0,0,-4,0,1,0,0,1,1,127
"1263",-1.28198151449451,-3.31418600467253,0,0,0,1,0,0,0,0,0,0,-3,0,1,0,0,1,1,127
"1264",-1.16724079505721,-3.01430865912693,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,1,1,127
"1265",-1.21072958678882,-3.3262343431887,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,1,1,127
"1266",-1.16315080980568,-2.49129644788677,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,127
"1267",-1.28451166680995,-3.9070104636046,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,127
"1268",-1.44691898293633,-3.38680864421006,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,127
"1269",-1.39001876021087,-4.04305126783455,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,1,127
"1270",-1.52458137697398,-3.61988658262699,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,1,127
"1271",-1.75604138662598,-Inf,0,0,0,1,0,0,0,0,0,0,-5,1,1,0,0,1,1,128
"1272",-1.44513486114282,-4.18965474202643,0,0,0,1,0,0,0,0,0,0,-4,1,1,0,0,1,1,128
"1273",-1.76644166124377,-Inf,0,0,0,1,0,0,0,0,0,0,-3,1,1,0,0,1,1,128
"1274",-1.51258808644418,-3.08190996979504,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,1,1,128
"1275",-1.6094379124341,-4.81218435537242,0,0,0,1,0,0,0,0,0,0,-1,1,1,0,0,1,1,128
"1276",-1.32913594727994,-3.07961375753469,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,128
"1277",-1.52102695509005,-4.66343909411207,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,128
"1278",-1.47181653455805,-3.07269331469012,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,1,128
"1279",-1.29098418131557,-3.23867845216438,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,1,128
"1280",-1.36031887471663,-3.53368656470823,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,1,1,128
"1281",-1.77347972922049,-3.00607464596859,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,0,129
"1282",-1.78004113267226,-2.91525275034784,0,0,0,0,1,0,0,0,0,0,-4,0,0,0,0,0,0,129
"1283",-1.76411864321755,-2.94050803763459,0,0,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,129
"1284",-1.80717261839312,-2.98784231866774,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,129
"1285",-1.77123098003115,-2.95208645648927,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,129
"1286",-2.04372768346897,-3.01623226831635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129
"1287",-1.89494370546329,-2.82277456004819,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,129
"1288",-1.87943858972072,-2.75279552377846,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,129
"1289",-1.86828173516675,-2.73059566081451,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,129
"1290",-1.89049935685025,-2.7348277380079,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,129
"1291",-1.69014803159158,-3.05073783403284,0,0,0,0,1,0,0,0,0,0,-5,1,0,0,0,0,0,130
"1292",-1.63955015029242,-2.9412818371037,0,0,0,0,1,0,0,0,0,0,-4,1,0,0,0,0,0,130
"1293",-1.68168745278757,-2.86550162043385,0,0,0,0,1,0,0,0,0,0,-3,1,0,0,0,0,0,130
"1294",-1.63207081687111,-2.92121187454686,0,0,0,0,1,0,0,0,0,0,-2,1,0,0,0,0,0,130
"1295",-1.56437456129567,-2.83783600327784,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,130
"1296",-1.88361976471379,-2.86613732689397,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,130
"1297",-1.78663563222819,-2.68587634360789,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,130
"1298",-1.79440925732346,-2.64732867536594,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,130
"1299",-1.79185625122668,-2.65090871475335,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,130
"1300",-1.72807946774104,-2.54326528461266,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,130
"1301",-1.54131929424486,-2.41664486155525,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,1,131
"1302",-1.54330955164261,-2.33756964933967,0,0,0,0,1,0,0,0,0,0,-4,0,0,0,0,0,1,131
"1303",-1.53278750265871,-2.29200298366351,0,0,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,1,131
"1304",-1.50311908333446,-2.29892391400013,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,1,131
"1305",-1.55413723911629,-2.32366713866616,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,131
"1306",-1.68101766859345,-2.42619904896122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,131
"1307",-1.63360629975691,-2.2137028080686,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,131
"1308",-1.56485201270036,-2.07331650001245,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,131
"1309",-1.61774998075119,-2.14906223536885,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,131
"1310",-1.56182539851138,-2.09441508347,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,131
"1311",-1.66988914460642,-2.63864673630216,0,0,0,0,1,0,0,0,0,0,-5,1,0,0,0,0,1,132
"1312",-1.70232090658081,-2.63484679707892,0,0,0,0,1,0,0,0,0,0,-4,1,0,0,0,0,1,132
"1313",-1.72778532562272,-2.74384625337413,0,0,0,0,1,0,0,0,0,0,-3,1,0,0,0,0,1,132
"1314",-1.6061197841305,-2.51622122610748,0,0,0,0,1,0,0,0,0,0,-2,1,0,0,0,0,1,132
"1315",-1.57388613616868,-2.48760570675717,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,1,132
"1316",-1.7913690729709,-2.484906649788,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,132
"1317",-1.61967341632813,-2.22032431876301,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,132
"1318",-1.7453159471295,-2.36431897726477,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,132
"1319",-1.65320857548943,-2.31729124038374,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,132
"1320",-1.75437937179665,-2.39141156735294,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,132
"1321",-1.65916134778653,-2.63139445686969,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,1,0,0,133
"1322",-1.68207364380429,-2.55613415907637,0,0,0,0,1,0,0,0,0,0,-4,0,0,0,1,0,0,133
"1323",-1.69403948536125,-2.55360318107424,0,0,0,0,1,0,0,0,0,0,-3,0,0,0,1,0,0,133
"1324",-1.74430268537478,-2.77006537999753,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,1,0,0,133
"1325",-1.83918816279917,-2.9515261810495,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,1,0,0,133
"1326",-2.07357150386004,-3.08800754966316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,133
"1327",-2.12525107771113,-3.03945271837317,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,133
"1328",-2.07381677795507,-2.88704949570419,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,133
"1329",-2.08024250287604,-3.06639042436,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,133
"1330",-2.11146302024682,-2.95119441912309,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,133
"1331",-1.83915629333648,-3.04222490655768,0,0,0,0,1,0,0,0,0,0,-5,1,0,0,1,0,0,134
"1332",-1.89327986845453,-3.08995961621948,0,0,0,0,1,0,0,0,0,0,-4,1,0,0,1,0,0,134
"1333",-1.87398201427701,-3.18422842195526,0,0,0,0,1,0,0,0,0,0,-3,1,0,0,1,0,0,134
"1334",-1.87671111325467,-3.232832036362,0,0,0,0,1,0,0,0,0,0,-2,1,0,0,1,0,0,134
"1335",-1.84516024595517,-2.99624760466563,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,1,0,0,134
"1336",-2.20087588216872,-3.2431569511053,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,134
"1337",-2.13149435148408,-3.07192141191154,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,134
"1338",-2.0732605065484,-3.14188109895422,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,134
